OBJECTID,GEOID,CIscore,HazScore,HealthScore,SVscore,CCVscore,Shape__Area,Shape__Length
2015,6037621002,6,2,1,1,2,477537.3672,5637.385446
2016,6037620601,9,3,3,1,2,1985134.313,7358.401137
2017,6037621001,8,3,2,1,2,1355956.328,5859.742108
2018,6037620501,5,2,1,1,1,3778803.488,7775.772616
2019,6037621102,11,5,4,1,1,797617.1797,4000.636599
2020,6037620702,6,2,2,1,1,1924004.391,6239.851289
2021,6037621301,6,2,2,1,1,2275973.742,6381.852806
2022,6037930401,6,2,1,1,2,2043047.773,6823.916235
2023,6037920115,5,2,1,1,1,5300871.605,12826.62833
2024,6037920102,8,2,1,2,3,929680819.6,160374.4538
2025,6037221401,16,3,4,5,4,787615.3906,3542.689038
2026,6037221304,19,5,5,5,4,327370.457,2319.742287
2027,6037221303,19,5,4,5,5,343740.1133,2385.576015
2028,6037219902,13,4,5,3,1,1170460.734,4886.467334
2029,6037218702,18,5,5,4,4,523306.1953,3781.121475
2030,6037218701,13,4,5,2,2,802569.1953,3931.686737
2031,6037217002,11,5,3,1,2,1127914.223,4250.550005
2032,6037217001,11,5,3,2,1,800816.6211,4030.915305
2033,6037216402,15,5,4,3,3,333975.0273,2351.894323
2034,6037216401,15,5,4,3,3,603263.1406,3136.831315
2035,6037215102,14,5,4,1,4,376051.3203,3010.613826
2036,6037215101,15,4,5,1,5,519489.5508,3789.147231
2037,6037214501,13,4,3,2,4,1097025.379,5155.978744
2038,6037212702,11,3,4,2,2,1283231.543,4960.647633
2039,6037212502,18,4,5,4,5,416520.1094,3043.510972
2040,6037574700,9,4,1,3,1,610266.7539,3118.022472
2041,6037574602,8,2,1,1,4,841990.1797,3689.101074
2042,6037574800,8,1,2,1,4,1595648.637,5615.848322
2043,6037599000,0,0,1,2,1,5103631.609,10828.51636
2044,6037577603,7,1,2,1,3,4330018.633,8920.468764
2045,6037577400,9,1,2,1,5,933599.0039,4349.394377
2046,6037577602,7,2,2,1,2,2020218.363,6335.612392
2047,6037577300,8,1,2,1,4,1304557.836,4820.342015
2048,6037502902,13,4,3,3,3,5617729.152,10474.28841
2049,6037555202,10,3,2,1,4,1599453.074,6466.136491
2050,6037920030,8,4,1,2,1,3859713.848,8714.693548
2051,6037920037,10,3,1,4,2,1384592.641,6597.562558
2052,6037920041,9,4,1,3,1,2660599.777,7828.836973
2053,6037920031,5,1,1,1,2,9353842.406,17903.61959
2054,6037920111,4,1,1,1,1,1748630.441,7296.974452
2055,6037920112,6,2,1,1,2,2552480.633,6515.437902
2056,6037310300,6,1,2,1,2,1555181.711,6863.587889
2057,6037310701,14,2,4,3,5,759378.8398,4384.179241
2058,6037310702,17,5,4,3,5,1537393.18,4984.52083
2059,6037310800,13,4,3,2,4,3142791.785,8673.681197
2060,6037311100,8,3,2,2,1,2490366.547,6648.218302
2061,6037311000,9,3,2,2,2,1937886.656,5761.212454
2062,6037311300,9,3,2,1,3,1787962.219,5426.673854
2063,6037277400,15,5,4,4,2,928700.1445,3839.462566
2064,6037310703,17,5,3,4,5,1463944.375,5900.775724
2065,6037403316,11,2,4,2,3,4278481.102,10332.78336
2066,6037406300,5,1,1,2,1,7417318.305,11686.18996
2067,6037403323,8,1,4,2,1,4406732.25,9264.868043
2068,6037403322,9,1,5,2,1,3389843.309,9991.261337
2069,6037800324,5,2,1,1,1,5254784.887,11800.9855
2070,6037800326,5,2,1,1,1,61557359.57,45092.84226
2071,6037404401,12,5,2,3,2,2112139.152,7369.812606
2072,6037404302,9,3,2,3,1,899139.0977,3821.159506
2073,6037404301,11,3,2,4,2,1621943.926,5147.228831
2074,6037406102,11,3,2,2,4,2398927.809,6870.270723
2075,6037401002,9,2,2,1,4,2146674.465,5860.648372
2076,6037400800,10,4,1,1,4,3848282.004,7986.453887
2077,6037181600,11,4,3,2,2,1832086.461,6581.716541
2078,6037242200,18,5,4,5,4,1183950.871,4756.980285
2079,6037242300,16,4,4,5,3,912168.3828,4236.663633
2080,6037242600,17,5,5,5,2,692323.4023,3365.731674
2081,6037242700,16,4,5,5,2,1479415.477,5288.627135
2082,6037243000,15,4,4,5,2,1051371.082,4082.40372
2083,6037261101,6,1,3,1,1,9781722.434,23066.58056
2084,6037261102,6,1,2,1,2,11598734.92,20267.7311
2085,6037243100,17,5,4,5,3,876652.8203,3928.12596
2086,6037273700,9,3,4,1,1,1008125.781,4050.843132
2087,6037273600,7,2,3,1,1,858849.3242,3959.76466
2088,6037273200,5,1,2,1,1,937491.1406,4235.750441
2089,6037273300,5,1,2,1,1,832009.9219,4117.951209
2090,6037273800,10,4,4,1,1,1069799.332,6060.303897
2091,6037480903,17,5,4,3,5,1175276.875,4349.545004
2092,6037191120,19,5,5,4,5,554787.5625,3083.83774
2093,6037480902,17,4,4,4,5,760832.7031,4240.898428
2094,6037482502,13,2,3,5,3,931506.875,3859.049591
2095,6037480702,8,1,3,1,3,3192892.398,8226.674953
2096,6037480400,10,1,2,3,4,1875139.215,6428.513445
2097,6037480804,13,3,3,3,4,1210519.809,5508.603434
2098,6037480704,9,2,2,1,4,1569119.746,6491.250363
2099,6037480202,9,1,4,1,3,2220692.895,5981.855195
2100,6037122200,15,5,4,4,2,2495668.461,7160.91766
2101,6037122000,14,4,3,3,4,4780687.891,11261.62465
2102,6037502401,13,4,4,3,2,1362298.813,4899.899713
2103,6037120400,14,4,2,4,4,1556176.938,6393.415748
2104,6037502901,11,3,3,2,3,1801669.453,5526.107047
2105,6037550800,11,4,3,2,2,4215337.051,8780.967098
2106,6037550500,11,3,4,2,2,3889495.027,8229.687678
2107,6037531502,20,5,5,5,5,643023.0117,3303.728822
2108,6037540000,16,5,4,5,2,2701248.484,7258.163131
2109,6037541700,14,4,4,4,2,2053014.055,6439.414591
2110,6037541801,14,3,4,4,3,1043918.906,4496.070952
2111,6037543305,16,5,5,2,4,12332238.75,14649.3756
2112,6037543502,10,2,4,3,1,1624184.895,5841.445677
2113,6037542601,17,5,4,5,3,804734.5859,3898.679292
2114,6037542602,16,4,3,5,4,1274098.617,4560.467324
2115,6037542800,11,3,4,3,1,1130195.172,4284.060963
2116,6037542700,11,2,3,4,2,1447501.141,4998.16744
2117,6037542900,13,3,4,4,2,1182735.688,5239.745458
2118,6037201501,13,2,3,4,4,1285938.016,5312.522317
2119,6037201402,16,4,5,3,4,2833205.93,6992.377205
2120,6037203300,20,5,5,5,5,2172367.813,5744.152539
2121,6037203100,18,5,5,4,4,961474.1445,4359.457927
2122,6037203500,20,5,5,5,5,2417689.406,6923.678651
2123,6037203710,17,3,5,5,4,409369.9141,2801.801378
2124,6037203200,20,5,5,5,5,747477.582,3759.456019
2125,6037204410,18,4,5,4,5,433526.7383,2798.572409
2126,6037203800,15,2,5,4,4,713403.9883,3473.377428
2127,6037204420,20,5,5,5,5,441238.9766,2820.814096
2128,6037204110,17,2,5,5,5,882703.125,3758.278542
2129,6037204300,18,3,5,5,5,940225.2695,4009.469974
2130,6037621400,4,1,1,1,1,1848788.137,5883.773607
2131,6037103200,8,2,1,3,2,10890283.4,19393.10591
2132,6037650001,9,2,3,2,2,2344427.008,6257.267582
2133,6037103102,9,1,1,3,4,1812062.957,6092.594438
2134,6037650300,10,3,4,2,1,2724835.422,7697.65723
2135,6037650101,11,3,5,2,1,2753279.965,6768.641942
2136,6037216200,11,5,4,1,1,1409638.727,5137.599304
2137,6037216300,11,3,4,1,3,1861667.973,6958.897759
2138,6037216900,13,5,3,3,2,1602208.023,5555.704824
2139,6037216700,13,5,3,2,3,1129228.438,4303.399234
2140,6037216800,13,5,4,2,2,1080503.176,4251.70396
2141,6037211921,18,5,5,3,5,135350.7188,1530.552429
2142,6037211201,18,4,4,5,5,204450.1406,1811.330949
2143,6037209104,16,1,5,5,5,102906.7344,1413.824197
2144,6037209103,19,4,5,5,5,180517.3672,1728.804278
2145,6037208802,19,4,5,5,5,311277.6406,2834.696379
2146,6037208801,19,4,5,5,5,393417.8203,2873.301941
2147,6037208502,19,4,5,5,5,379603.8594,2494.359345
2148,6037208402,19,5,5,5,4,497970.2813,3175.660652
2149,6037208401,19,4,5,5,5,335040.4258,2316.427722
2150,6037208302,18,4,5,4,5,644575.875,3628.811677
2151,6037206032,20,5,5,5,5,1436152.68,5034.367429
2152,6037920012,5,1,1,1,2,106965668.6,61708.45256
2153,6037920011,5,1,1,2,1,241192852.4,91553.3878
2154,6037910812,8,1,1,2,4,48997444.03,34018.97976
2155,6037910811,4,1,1,1,1,477162217.8,175206.0395
2156,6037910001,10,1,1,4,4,109072722.3,45901.94422
2157,6037901213,6,1,1,1,3,91987327,51686.27767
2158,6037901209,9,1,2,2,4,885432847.5,209951.5213
2159,6037577604,8,1,2,1,4,2180494.672,10445.50531
2160,6037576904,13,4,2,2,5,531439.7617,3158.015712
2161,6037573004,17,5,3,5,4,594209.332,3163.846546
2162,6037571703,14,2,2,5,5,577464.2617,3570.336432
2163,6037576901,16,4,2,5,5,645808.8555,3395.657304
2164,6037575101,15,3,3,4,5,611492.8516,3746.46807
2165,6037575001,12,3,3,2,4,1368202.379,5700.369593
2166,6037574902,10,1,3,2,4,1178795.121,4766.88838
2167,6037574300,9,2,2,1,4,3607523.152,9300.925317
2168,6037900602,11,1,1,5,4,7586887.316,11618.45003
2169,6037900504,12,2,3,3,4,15695766.22,23779.4514
2170,6037900606,14,4,1,4,5,2586227.258,7706.022485
2171,6037900605,11,1,1,4,5,7805905.426,11846.87497
2172,6037920108,5,2,1,1,1,4098674.016,10389.14797
2173,6037920106,6,1,2,2,1,68970538.17,39186.03251
2174,6037920107,4,1,1,1,1,16833747.31,28597.36729
2175,6037920109,4,1,1,1,1,3335809.664,10078.60588
2176,6037920331,5,1,1,1,2,2223536.93,6144.586033
2177,6037920110,4,1,1,1,1,1536859.578,6344.716723
2178,6037910804,6,1,1,1,3,96276122.38,45540.54677
2179,6037910709,8,1,1,2,4,21643328.86,23574.6072
2180,6037920033,5,1,1,2,1,5071766.117,10781.48935
2181,6037920040,4,1,1,1,1,4369874.809,10030.67879
2182,6037920013,5,1,1,1,2,12245363.04,16244.14335
2183,6037920039,5,2,1,1,1,1533308.465,6406.245158
2184,6037300701,5,1,1,1,2,19576301.73,23497.02266
2185,6037300702,5,1,1,1,2,16791406.73,24511.75935
2186,6037300600,11,3,1,2,5,3226217.691,11853.88867
2187,6037300502,8,3,1,2,2,2428001.035,7838.486013
2188,6037123103,16,5,3,4,4,1322293.266,4946.420106
2189,6037103101,6,1,1,2,2,2983240.195,9337.86883
2190,6037106010,8,2,1,3,2,3711884.922,8837.427045
2191,6037403702,7,2,2,1,2,2498650.023,6944.99981
2192,6037403408,7,1,2,2,2,4630051.828,9513.944715
2193,6037408501,15,3,5,3,4,1280263.98,6057.078698
2194,6037408626,8,1,2,3,2,3632303.824,9634.728739
2195,6037408402,11,3,5,1,2,16901184.32,22854.08101
2196,6037431200,12,4,3,3,2,2173232.977,7465.328477
2197,6037401001,6,1,2,1,2,2121676.121,5826.575877
2198,6037401102,12,3,2,3,4,1877028.891,5874.73172
2199,6037401101,11,3,2,2,4,4415763.945,9235.23201
2200,6037401500,10,4,2,2,2,5506997.988,14317.83679
2201,6037401203,8,3,2,1,2,2790143.762,6942.006552
2202,6037401201,9,4,3,1,1,3424329.086,8672.014686
2203,6037403902,7,1,2,2,2,3089861.398,6861.589232
2204,6037404100,10,4,2,3,1,1965288.758,5982.547136
2205,6037274100,14,5,4,2,3,910042.1797,5261.608453
2206,6037275200,10,2,4,3,1,680981.168,3872.958055
2207,6037275400,12,5,3,2,2,1095379.102,4794.899711
2208,6037275302,11,4,4,1,2,2624014.902,6675.020262
2209,6037275311,9,3,4,1,1,1870857.117,6308.910398
2210,6037276000,8,2,4,1,1,3401364.457,8283.049106
2211,6037276100,11,4,4,2,1,1424060.633,9435.59672
2212,6037276500,8,2,4,1,1,1739688.668,5653.068435
2213,6037276400,7,1,4,1,1,1858274.25,5964.600416
2214,6037276601,6,2,2,1,1,3267055.449,8551.228727
2215,6037431002,10,4,1,2,3,2003490.445,6463.92988
2216,6037190901,19,5,5,4,5,716967.3242,3425.124647
2217,6037480703,7,2,2,1,2,1666810.75,8267.707004
2218,6037430101,15,4,2,4,5,2906564.566,7400.70237
2219,6037480011,11,2,2,3,4,1647262.102,5236.613071
2220,6037400206,7,1,3,1,2,5428261.887,13693.88642
2221,6037400302,12,2,4,2,4,1903236.195,6781.334727
2222,6037481202,14,2,4,4,4,2323009.738,6428.082618
2223,6037502602,15,4,4,3,4,1841284.293,6057.431338
2224,6037502601,12,3,3,3,3,2809815.926,6615.875451
2225,6037530003,8,1,3,1,3,5194667.105,10199.68107
2226,6037117303,6,2,1,1,2,2639070.277,6683.838522
2227,6037503000,11,2,3,4,2,1934166.164,5904.847963
2228,6037115301,10,4,1,2,3,2412422.629,8073.780372
2229,6037503201,9,2,3,2,2,1951778.664,5566.069773
2230,6037503302,10,2,3,3,2,2254136.844,6539.456891
2231,6037540600,16,3,4,5,4,1381417.816,4747.771627
2232,6037542501,12,3,4,4,1,846364.0625,4408.208962
2233,6037543000,12,2,4,3,3,1913595.477,5554.600037
2234,6037543503,11,4,4,2,1,2445844.281,7438.344466
2235,6037543202,15,4,4,5,2,4497145.164,10978.42518
2236,6037543400,9,1,4,3,1,4524265.773,9943.88298
2237,6037543304,10,3,3,2,2,2349956.148,6135.662369
2238,6037543201,12,3,4,4,1,1469495.297,4910.703171
2239,6037203720,19,4,5,5,5,468859.6133,2932.94351
2240,6037204120,15,1,5,5,4,383228.5156,2566.081782
2241,6037204200,18,3,5,5,5,439610.375,2806.70451
2242,6037204600,18,4,5,5,4,853089.2734,4503.208342
2243,6037203900,16,3,5,4,4,657052.2422,4522.851364
2244,6037204700,17,4,5,4,4,1473773.176,4910.19281
2245,6037204820,19,5,5,5,4,466029.4531,3071.254333
2246,6037204910,19,4,5,5,5,752125.0117,3542.845405
2247,6037205110,16,4,5,5,2,412548.2813,3394.485916
2248,6037204810,18,4,5,5,4,1124386.844,4476.973242
2249,6037124102,13,4,3,2,4,950763.7031,3900.2917
2250,6037320000,0,0,3,0,2,1820858.039,6356.337325
2251,6037206200,19,4,5,5,5,845044.8477,4300.868852
2252,6037207900,17,5,5,2,5,1316697.344,4727.639846
2253,6037217200,15,5,4,2,4,1345652.453,5522.141896
2254,6037217100,13,5,3,2,3,1315067.938,4754.781957
2255,6037218210,18,4,5,5,4,569823.6523,3229.968905
2256,6037218110,17,5,4,3,5,878507.8945,4694.228356
2257,6037218120,19,5,5,5,4,650410.8906,3273.634578
2258,6037188100,14,5,4,2,3,3103004.984,9603.347183
2259,6037218300,16,5,4,3,4,1323689.453,6367.013148
2260,6037218600,14,4,5,3,2,629211.3711,3307.997093
2261,6037218220,15,4,4,3,4,973288.793,4296.994828
2262,6037218400,14,4,5,3,2,965099.2188,4482.078914
2263,6037218500,16,5,5,3,3,763694.5703,4067.024776
2264,6037218800,17,5,5,4,3,601604.7539,3313.575589
2265,6037219500,11,2,4,2,3,810776.1055,3835.903016
2266,6037219300,20,5,5,5,5,954038.1953,4137.595039
2267,6037220000,15,4,3,4,4,1421350.891,4705.382297
2268,6037554103,10,1,2,3,4,537801.8555,3236.087006
2269,6037552301,15,4,3,4,4,1826406.043,6387.078673
2270,6037433102,18,4,5,5,4,962868.5039,4531.835325
2271,6037800328,4,1,1,1,1,14329565.71,14987.62061
2272,6037800204,5,1,1,1,2,14117618.66,30969.6533
2273,6037930101,5,1,1,2,1,228245074.2,128688.2446
2274,6037920339,4,1,1,1,1,50024081.23,32181.47841
2275,6037542104,14,4,3,5,2,896177.3047,4128.702667
2276,6037542103,16,5,3,5,3,823478.6953,4166.869848
2277,6037900607,13,3,1,4,5,2538380.07,7473.018199
2278,6037900704,13,3,1,4,5,7676101.797,11800.06999
2279,6037900703,13,3,1,4,5,3841157.016,7839.693224
2280,6037900701,13,3,1,4,5,3109899.523,7106.990115
2281,6037900705,12,2,1,4,5,7818664.836,11844.99235
2282,6037900804,13,3,1,4,5,2182272.027,6204.733002
2283,6037900806,15,4,1,5,5,2667539.191,6669.038209
2284,6037900900,10,1,2,2,5,316972664.9,73543.80909
2285,6037901003,0,0,1,0,4,3866186.551,7869.921204
2286,6037920026,9,1,1,2,5,18585126.11,25458.50145
2287,6037920043,6,3,1,1,1,27501445.32,24866.04956
2288,6037910810,5,1,1,1,2,35151394.02,26534.54056
2289,6037920032,6,3,1,1,1,18192822.06,19762.60993
2290,6037920036,7,2,1,3,1,1793197.793,6362.105632
2291,6037920029,5,1,1,2,1,3303113.531,10126.35256
2292,6037920020,5,2,1,1,1,15958268.54,23231.20754
2293,6037920322,6,1,1,2,2,1534280.547,5605.051519
2294,6037103400,7,2,1,2,2,3673644.77,9206.119147
2295,6037104105,10,2,1,5,2,861384.7695,4297.579669
2296,6037104201,10,3,1,4,2,1601002.242,5470.763102
2297,6037104310,15,5,2,4,4,2206058.656,7046.183025
2298,6037104701,14,4,1,5,4,808217.1445,4097.785686
2299,6037530006,14,1,5,3,5,955731.1406,4863.564331
2300,6037482701,14,3,5,3,3,1802732.586,9308.072778
2301,6037481500,15,4,3,4,4,3211496.555,9062.357847
2302,6037481604,15,4,3,3,5,916129.0664,4090.606533
2303,6037481402,12,1,4,4,3,2676418.383,7649.176701
2304,6037481603,13,3,3,4,3,955992.1406,4457.166982
2305,6037481713,18,5,4,4,5,678295.0195,3817.487153
2306,6037480500,7,1,2,1,3,3093132.715,8992.558942
2307,6037408624,9,1,4,2,2,2008891.434,6747.263879
2308,6037408706,9,2,3,3,1,1905575.758,6534.831737
2309,6037128500,12,4,2,1,5,1433629.762,4874.594719
2310,6037430803,5,1,1,1,2,3329844.973,8045.748685
2311,6037400205,5,1,2,1,1,34667462.11,32549.32586
2312,6037408303,11,2,5,2,2,2525104.113,9186.597318
2313,6037408625,8,1,3,2,2,3126988.168,7538.893909
2314,6037408627,6,1,2,2,1,4657482.234,11846.49431
2315,6037404402,10,3,2,3,2,4923726.746,10298.24291
2316,6037400402,7,2,2,1,2,6436412.031,14797.91388
2317,6037401311,9,2,4,1,2,6279486,11572.04222
2318,6037401902,11,2,4,1,4,3906697.324,9124.181223
2319,6037401901,10,3,4,2,1,2516391.832,6830.868647
2320,6037401800,10,1,5,1,3,8811555.57,12973.68227
2321,6037401703,12,2,4,2,4,1697242.738,5805.433899
2322,6037277000,7,1,4,1,1,3347502.289,8040.660853
2323,6037277100,12,5,5,1,1,1801497.805,5771.674955
2324,6037143500,7,1,3,1,2,1810104.086,6950.406845
2325,6037143700,8,2,4,1,1,4957591.738,12809.73808
2326,6037141600,5,1,2,1,1,5634879.348,13617.31253
2327,6037143800,10,3,4,1,2,3813345.891,13234.76425
2328,6037143902,6,1,3,1,1,3692777.813,12431.07426
2329,6037143901,7,1,4,1,1,7747748.148,15310.42145
2330,6037181500,8,3,2,1,2,1598046.883,6575.832645
2331,6037181400,12,4,2,2,4,1273874.109,5303.87348
2332,6037183620,13,3,3,3,4,752407.8477,3480.823276
2333,6037183300,15,5,3,3,4,794712.8945,3781.806145
2334,6037183510,13,4,3,3,3,723759.2539,3839.8741
2335,6037183610,14,3,3,4,4,551321.5195,3616.260963
2336,6037183520,14,4,3,3,4,624269.5664,3381.535992
2337,6037183810,18,5,3,5,5,666039.6992,3774.080856
2338,6037400602,13,4,3,2,4,2250564.254,8056.088922
2339,6037430302,6,2,1,1,2,2837402.984,8660.625349
2340,6037430723,10,1,2,2,5,710445.3867,4760.545888
2341,6037431100,14,5,2,3,4,4412788.695,9705.187477
2342,6037533603,19,4,5,5,5,1183445.449,5970.43737
2343,6037534101,17,5,5,5,2,743237.5547,5343.149124
